,Datetime,Hourly_Temp
3706,2022-06-07 10:00:00,26.133
3707,2022-06-07 11:00:00,25.95
3708,2022-06-07 12:00:00,26.067
3709,2022-06-07 13:00:00,26.2
3710,2022-06-07 14:00:00,26.533
3711,2022-06-07 15:00:00,27.1
3712,2022-06-07 16:00:00,27.8
3713,2022-06-07 17:00:00,28.733
3714,2022-06-07 18:00:00,29.25
3715,2022-06-07 19:00:00,11.1
3716,2022-06-07 20:00:00,9.5
3717,2022-06-07 21:00:00,9.433
3718,2022-06-07 22:00:00,14.9
3719,2022-06-07 23:00:00,10.35
3720,2022-06-08 00:00:00,15.2
3721,2022-06-08 01:00:00,23.3
3722,2022-06-08 02:00:00,26.2
3723,2022-06-08 03:00:00,27.767
3724,2022-06-08 04:00:00,19.725
3725,2022-06-08 05:00:00,11.367
3726,2022-06-08 06:00:00,10.6
3727,2022-06-08 07:00:00,10.0
3728,2022-06-08 08:00:00,14.7
3729,2022-06-08 09:00:00,9.1
3730,2022-06-08 10:00:00,8.7
3731,2022-06-08 11:00:00,8.467
3732,2022-06-08 12:00:00,18.7
3733,2022-06-08 13:00:00,22.933
3734,2022-06-08 14:00:00,24.667
3735,2022-06-08 15:00:00,25.6
3736,2022-06-08 16:00:00,25.95
3737,2022-06-08 17:00:00,26.25
3738,2022-06-08 18:00:00,26.3
3739,2022-06-08 19:00:00,25.933
3740,2022-06-08 20:00:00,25.533
3741,2022-06-08 21:00:00,25.6
3742,2022-06-08 22:00:00,26.1
3743,2022-06-08 23:00:00,26.767
3744,2022-06-09 00:00:00,27.7
3745,2022-06-09 01:00:00,28.367
3746,2022-06-09 02:00:00,29.1
3747,2022-06-09 03:00:00,29.667
3748,2022-06-09 04:00:00,29.933
3749,2022-06-09 05:00:00,29.5
3750,2022-06-09 06:00:00,28.833
3751,2022-06-09 07:00:00,27.9
3752,2022-06-09 08:00:00,27.233
3753,2022-06-09 09:00:00,26.467
3754,2022-06-09 10:00:00,26.033
3755,2022-06-09 11:00:00,25.65
3756,2022-06-09 12:00:00,25.85
3757,2022-06-09 13:00:00,26.1
3758,2022-06-09 14:00:00,26.367
3759,2022-06-09 15:00:00,26.5
3760,2022-06-09 16:00:00,26.5
3761,2022-06-09 17:00:00,26.5
3762,2022-06-09 18:00:00,26.5
3763,2022-06-09 19:00:00,21.167
3764,2022-06-09 20:00:00,19.867
3765,2022-06-09 21:00:00,22.733
3766,2022-06-09 22:00:00,24.5
3767,2022-06-09 23:00:00,21.367
3768,2022-06-10 00:00:00,11.133
3769,2022-06-10 01:00:00,10.7
3770,2022-06-10 02:00:00,11.167
3771,2022-06-10 03:00:00,23.65
3772,2022-06-10 04:00:00,11.3
3773,2022-06-10 05:00:00,16.85
3774,2022-06-10 06:00:00,16.667
3775,2022-06-10 07:00:00,21.9
3776,2022-06-10 08:00:00,23.233
3777,2022-06-10 09:00:00,23.5
3778,2022-06-10 10:00:00,23.6
3779,2022-06-10 11:00:00,24.1
3780,2022-06-10 12:00:00,24.5
3781,2022-06-10 13:00:00,25.033
3782,2022-06-10 14:00:00,25.35
3783,2022-06-10 15:00:00,25.6
3784,2022-06-10 16:00:00,25.867
3785,2022-06-10 17:00:00,26.0
3786,2022-06-10 18:00:00,26.0
3787,2022-06-10 19:00:00,26.25
3788,2022-06-10 20:00:00,26.6
3789,2022-06-10 21:00:00,26.967
3790,2022-06-10 22:00:00,27.533
3791,2022-06-10 23:00:00,28.3
3792,2022-06-11 00:00:00,29.267
3793,2022-06-11 01:00:00,29.767
3794,2022-06-11 02:00:00,29.8
3795,2022-06-11 03:00:00,29.75
3796,2022-06-11 04:00:00,29.7
3797,2022-06-11 05:00:00,29.5
3798,2022-06-11 06:00:00,29.2
3799,2022-06-11 07:00:00,28.9
3800,2022-06-11 08:00:00,28.6
3801,2022-06-11 09:00:00,28.35
3802,2022-06-11 10:00:00,28.1
3803,2022-06-11 11:00:00,27.8
3804,2022-06-11 12:00:00,27.6
3805,2022-06-11 13:00:00,27.433
3806,2022-06-11 14:00:00,27.267
3807,2022-06-11 15:00:00,27.167
3808,2022-06-11 16:00:00,27.0
3809,2022-06-11 17:00:00,23.3
3810,2022-06-11 18:00:00,16.1
3811,2022-06-11 19:00:00,10.9
3812,2022-06-11 20:00:00,18.533
3813,2022-06-11 21:00:00,22.1
3814,2022-06-11 22:00:00,22.9
3815,2022-06-11 23:00:00,10.45
3816,2022-06-12 00:00:00,9.267
3817,2022-06-12 01:00:00,15.067
3818,2022-06-12 02:00:00,21.833
3819,2022-06-12 03:00:00,23.967
3820,2022-06-12 04:00:00,25.033
3821,2022-06-12 05:00:00,25.7
3822,2022-06-12 06:00:00,26.4
3823,2022-06-12 07:00:00,26.8
3824,2022-06-12 08:00:00,26.867
3825,2022-06-12 09:00:00,26.7
3826,2022-06-12 10:00:00,26.333
3827,2022-06-12 11:00:00,25.8
3828,2022-06-12 12:00:00,25.233
3829,2022-06-12 13:00:00,24.733
3830,2022-06-12 14:00:00,24.3
3831,2022-06-12 15:00:00,24.267
3832,2022-06-12 16:00:00,24.7
3833,2022-06-12 17:00:00,25.133
3834,2022-06-12 18:00:00,25.4
3835,2022-06-12 19:00:00,25.5
3836,2022-06-12 20:00:00,25.6
3837,2022-06-12 21:00:00,25.567
3838,2022-06-12 22:00:00,25.033
3839,2022-06-12 23:00:00,24.667
3840,2022-06-13 00:00:00,24.775
3841,2022-06-13 01:00:00,25.133
3842,2022-06-13 02:00:00,25.7
3843,2022-06-13 03:00:00,26.3
3844,2022-06-13 04:00:00,26.833
3845,2022-06-13 05:00:00,27.4
3846,2022-06-13 06:00:00,27.8
3847,2022-06-13 07:00:00,27.933
3848,2022-06-13 08:00:00,28.067
3849,2022-06-13 09:00:00,28.0
3850,2022-06-13 10:00:00,27.6
3851,2022-06-13 11:00:00,27.133
3852,2022-06-13 12:00:00,26.7
3853,2022-06-13 13:00:00,26.267
3854,2022-06-13 14:00:00,25.767
3855,2022-06-13 15:00:00,25.5
3856,2022-06-13 16:00:00,25.767
3857,2022-06-13 17:00:00,25.933
3858,2022-06-13 18:00:00,26.0
3859,2022-06-13 19:00:00,26.0
3860,2022-06-13 20:00:00,25.9
3861,2022-06-13 21:00:00,25.8
3862,2022-06-13 22:00:00,20.3
3863,2022-06-13 23:00:00,9.733
3864,2022-06-14 00:00:00,9.733
3865,2022-06-14 01:00:00,10.033
3866,2022-06-14 02:00:00,10.7
3867,2022-06-14 03:00:00,13.075
3868,2022-06-14 04:00:00,11.5
3869,2022-06-14 05:00:00,11.5
3870,2022-06-14 06:00:00,11.933
3871,2022-06-14 07:00:00,19.567
3872,2022-06-14 08:00:00,24.567
3873,2022-06-14 09:00:00,25.3
3874,2022-06-14 10:00:00,25.6
3875,2022-06-14 11:00:00,25.633
3876,2022-06-14 12:00:00,25.4
3877,2022-06-14 13:00:00,25.1
3878,2022-06-14 14:00:00,24.733
3879,2022-06-14 15:00:00,24.767
3880,2022-06-14 16:00:00,25.1
3881,2022-06-14 17:00:00,25.35
3882,2022-06-14 18:00:00,25.567
3883,2022-06-14 19:00:00,25.633
3884,2022-06-14 20:00:00,25.7
3885,2022-06-14 21:00:00,25.7
3886,2022-06-14 22:00:00,18.2
3887,2022-06-14 23:00:00,10.2
3888,2022-06-15 00:00:00,10.133
3889,2022-06-15 01:00:00,10.267
3890,2022-06-15 02:00:00,10.467
3891,2022-06-15 03:00:00,11.033
3892,2022-06-15 04:00:00,11.1
3893,2022-06-15 05:00:00,11.533
3894,2022-06-15 06:00:00,11.5
3895,2022-06-15 07:00:00,10.933
3896,2022-06-15 08:00:00,10.767
3897,2022-06-15 09:00:00,10.067
3898,2022-06-15 10:00:00,9.5
3899,2022-06-15 11:00:00,9.2
3900,2022-06-15 12:00:00,9.133
3901,2022-06-15 13:00:00,8.8
3902,2022-06-15 14:00:00,8.65
3903,2022-06-15 15:00:00,14.45
3904,2022-06-15 16:00:00,21.067
3905,2022-06-15 17:00:00,23.333
3906,2022-06-15 18:00:00,24.433
3907,2022-06-15 19:00:00,25.067
3908,2022-06-15 20:00:00,25.5
3909,2022-06-15 21:00:00,25.633
3910,2022-06-15 22:00:00,20.067
3911,2022-06-15 23:00:00,10.067
3912,2022-06-16 00:00:00,10.233
3913,2022-06-16 01:00:00,10.333
3914,2022-06-16 02:00:00,14.15
3915,2022-06-16 03:00:00,10.933
3916,2022-06-16 04:00:00,10.733
3917,2022-06-16 05:00:00,10.833
3918,2022-06-16 06:00:00,11.1
3919,2022-06-16 07:00:00,10.967
3920,2022-06-16 08:00:00,10.533
3921,2022-06-16 09:00:00,10.267
3922,2022-06-16 10:00:00,9.9
3923,2022-06-16 11:00:00,9.65
3924,2022-06-16 12:00:00,9.8
3925,2022-06-16 13:00:00,9.375
3926,2022-06-16 14:00:00,9.133
3927,2022-06-16 15:00:00,15.233
3928,2022-06-16 16:00:00,21.967
3929,2022-06-16 17:00:00,23.8
3930,2022-06-16 18:00:00,24.733
3931,2022-06-16 19:00:00,25.267
3932,2022-06-16 20:00:00,25.55
3933,2022-06-16 21:00:00,25.767
3934,2022-06-16 22:00:00,25.967
3935,2022-06-16 23:00:00,26.3
3936,2022-06-17 00:00:00,26.933
3937,2022-06-17 01:00:00,27.767
3938,2022-06-17 02:00:00,28.533
3939,2022-06-17 03:00:00,29.7
3940,2022-06-17 04:00:00,30.1
3941,2022-06-17 05:00:00,30.767
3942,2022-06-17 06:00:00,31.4
3943,2022-06-17 07:00:00,31.667
3944,2022-06-17 08:00:00,31.8
3945,2022-06-17 09:00:00,31.633
3946,2022-06-17 10:00:00,31.3
3947,2022-06-17 11:00:00,30.9
3948,2022-06-17 12:00:00,30.5
3949,2022-06-17 13:00:00,29.667
3950,2022-06-17 14:00:00,25.833
3951,2022-06-17 15:00:00,27.933
3952,2022-06-17 16:00:00,29.0
3953,2022-06-17 17:00:00,28.8
3954,2022-06-17 18:00:00,28.55
3955,2022-06-17 19:00:00,28.3
3956,2022-06-17 20:00:00,28.0
3957,2022-06-17 21:00:00,27.767
3958,2022-06-17 22:00:00,21.833
3959,2022-06-17 23:00:00,10.767
3960,2022-06-18 00:00:00,10.8
3961,2022-06-18 01:00:00,10.8
3962,2022-06-18 02:00:00,10.967
3963,2022-06-18 03:00:00,11.1
3964,2022-06-18 04:00:00,11.2
3965,2022-06-18 05:00:00,11.075
3966,2022-06-18 06:00:00,11.167
3967,2022-06-18 07:00:00,14.067
3968,2022-06-18 08:00:00,22.467
3969,2022-06-18 09:00:00,24.133
3970,2022-06-18 10:00:00,24.567
3971,2022-06-18 11:00:00,24.55
3972,2022-06-18 12:00:00,24.467
3973,2022-06-18 13:00:00,24.3
3974,2022-06-18 14:00:00,24.2
3975,2022-06-18 15:00:00,24.2
3976,2022-06-18 16:00:00,24.667
3977,2022-06-18 17:00:00,25.0
3978,2022-06-18 18:00:00,25.3
3979,2022-06-18 19:00:00,25.45
3980,2022-06-18 20:00:00,25.533
3981,2022-06-18 21:00:00,25.633
3982,2022-06-18 22:00:00,20.633
3983,2022-06-18 23:00:00,10.033
3984,2022-06-19 00:00:00,10.0
3985,2022-06-19 01:00:00,10.1
3986,2022-06-19 02:00:00,11.167
3987,2022-06-19 03:00:00,11.5
3988,2022-06-19 04:00:00,11.333
3989,2022-06-19 05:00:00,10.9
3990,2022-06-19 06:00:00,10.633
3991,2022-06-19 07:00:00,10.733
3992,2022-06-19 08:00:00,10.65
3993,2022-06-19 09:00:00,10.667
3994,2022-06-19 10:00:00,10.5
3995,2022-06-19 11:00:00,10.767
3996,2022-06-19 12:00:00,10.167
3997,2022-06-19 13:00:00,9.9
3998,2022-06-19 14:00:00,9.733
3999,2022-06-19 15:00:00,29.333
4000,2022-06-19 16:00:00,29.55
4001,2022-06-19 17:00:00,28.6
4002,2022-06-19 18:00:00,27.533
4003,2022-06-19 19:00:00,26.8
4004,2022-06-19 20:00:00,26.233
4005,2022-06-19 21:00:00,25.833
4006,2022-06-19 22:00:00,18.0
4007,2022-06-19 23:00:00,9.0
4008,2022-06-20 00:00:00,9.15
4009,2022-06-20 01:00:00,10.2
4010,2022-06-20 02:00:00,10.233
4011,2022-06-20 03:00:00,10.333
4012,2022-06-20 04:00:00,10.3
4013,2022-06-20 05:00:00,10.367
4014,2022-06-20 06:00:00,10.333
4015,2022-06-20 07:00:00,10.2
4016,2022-06-20 08:00:00,10.0
4017,2022-06-20 09:00:00,9.6
4018,2022-06-20 10:00:00,9.333
4019,2022-06-20 11:00:00,9.2
4020,2022-06-20 12:00:00,9.2
4021,2022-06-20 13:00:00,9.133
4022,2022-06-20 14:00:00,8.9
4023,2022-06-20 15:00:00,17.067
4024,2022-06-20 16:00:00,22.1
4025,2022-06-20 17:00:00,23.767
4026,2022-06-20 18:00:00,24.467
4027,2022-06-20 19:00:00,24.8
4028,2022-06-20 20:00:00,25.0
4029,2022-06-20 21:00:00,25.0
4030,2022-06-20 22:00:00,20.233
4031,2022-06-20 23:00:00,10.167
4032,2022-06-21 00:00:00,9.833
4033,2022-06-21 01:00:00,10.233
4034,2022-06-21 02:00:00,10.7
4035,2022-06-21 03:00:00,10.667
4036,2022-06-21 04:00:00,10.967
4037,2022-06-21 05:00:00,10.7
4038,2022-06-21 06:00:00,10.233
4039,2022-06-21 07:00:00,9.9
4040,2022-06-21 08:00:00,9.767
4041,2022-06-21 09:00:00,9.633
4042,2022-06-21 10:00:00,9.8
4043,2022-06-21 11:00:00,9.533
4044,2022-06-21 12:00:00,9.667
4045,2022-06-21 13:00:00,9.767
4046,2022-06-21 14:00:00,9.5
4047,2022-06-21 15:00:00,17.667
4048,2022-06-21 16:00:00,23.067
4049,2022-06-21 17:00:00,24.367
4050,2022-06-21 18:00:00,24.867
4051,2022-06-21 19:00:00,25.067
4052,2022-06-21 20:00:00,25.1
4053,2022-06-21 21:00:00,25.033
4054,2022-06-21 22:00:00,19.467
4055,2022-06-21 23:00:00,9.6
4056,2022-06-22 00:00:00,10.367
4057,2022-06-22 01:00:00,10.7
4058,2022-06-22 02:00:00,10.533
4059,2022-06-22 03:00:00,10.067
4060,2022-06-22 04:00:00,10.467
4061,2022-06-22 05:00:00,11.233
4062,2022-06-22 06:00:00,11.4
4063,2022-06-22 07:00:00,11.633
4064,2022-06-22 08:00:00,10.4
4065,2022-06-22 09:00:00,10.333
4066,2022-06-22 10:00:00,10.0
4067,2022-06-22 11:00:00,9.667
4068,2022-06-22 12:00:00,8.967
4069,2022-06-22 13:00:00,8.567
4070,2022-06-22 14:00:00,8.433
4071,2022-06-22 15:00:00,9.067
4072,2022-06-22 16:00:00,9.033
4073,2022-06-22 17:00:00,9.2
4074,2022-06-22 18:00:00,9.05
4075,2022-06-22 19:00:00,12.0
4076,2022-06-22 20:00:00,9.0
4077,2022-06-22 21:00:00,9.033
4078,2022-06-22 22:00:00,8.967
4079,2022-06-22 23:00:00,9.633
4080,2022-06-23 00:00:00,9.533
4081,2022-06-23 01:00:00,9.933
4082,2022-06-23 02:00:00,9.967
4083,2022-06-23 03:00:00,10.05
4084,2022-06-23 04:00:00,9.533
4085,2022-06-23 05:00:00,9.2
4086,2022-06-23 06:00:00,8.967
4087,2022-06-23 07:00:00,8.9
4088,2022-06-23 08:00:00,9.1
4089,2022-06-23 09:00:00,8.6
4090,2022-06-23 10:00:00,8.333
4091,2022-06-23 11:00:00,8.333
4092,2022-06-23 12:00:00,9.85
4093,2022-06-23 13:00:00,8.85
4094,2022-06-23 14:00:00,8.667
4095,2022-06-23 15:00:00,8.767
4096,2022-06-23 16:00:00,8.767
4097,2022-06-23 17:00:00,8.733
4098,2022-06-23 18:00:00,8.633
4099,2022-06-23 19:00:00,8.65
4100,2022-06-23 20:00:00,8.633
4101,2022-06-23 21:00:00,8.633
4102,2022-06-23 22:00:00,8.85
4103,2022-06-23 23:00:00,9.533
4104,2022-06-24 00:00:00,10.067
4105,2022-06-24 01:00:00,11.167
4106,2022-06-24 02:00:00,11.275
4107,2022-06-24 03:00:00,11.433
4108,2022-06-24 04:00:00,12.033
4109,2022-06-24 05:00:00,12.1
4110,2022-06-24 06:00:00,11.333
4111,2022-06-24 07:00:00,11.633
4112,2022-06-24 08:00:00,18.6
4113,2022-06-24 09:00:00,18.0
4114,2022-06-24 10:00:00,15.5
4115,2022-06-24 11:00:00,10.367
4116,2022-06-24 12:00:00,10.025
4117,2022-06-24 13:00:00,9.833
4118,2022-06-24 14:00:00,9.7
4119,2022-06-24 15:00:00,9.567
4120,2022-06-24 16:00:00,9.333
4121,2022-06-24 17:00:00,9.167
4122,2022-06-24 18:00:00,9.0
4123,2022-06-24 19:00:00,8.767
4124,2022-06-24 20:00:00,8.6
4125,2022-06-24 21:00:00,8.7
4126,2022-06-24 22:00:00,8.667
4127,2022-06-24 23:00:00,8.6
4128,2022-06-25 00:00:00,9.067
4129,2022-06-25 01:00:00,9.667
4130,2022-06-25 02:00:00,10.433
4131,2022-06-25 03:00:00,10.8
4132,2022-06-25 04:00:00,11.067
4133,2022-06-25 05:00:00,10.833
4134,2022-06-25 06:00:00,10.933
4135,2022-06-25 07:00:00,10.65
4136,2022-06-25 08:00:00,10.267
4137,2022-06-25 09:00:00,9.4
4138,2022-06-25 10:00:00,8.567
4139,2022-06-25 11:00:00,8.367
4140,2022-06-25 12:00:00,8.267
4141,2022-06-25 13:00:00,8.25
4142,2022-06-25 14:00:00,8.333
4143,2022-06-25 15:00:00,8.967
4144,2022-06-25 16:00:00,8.867
4145,2022-06-25 17:00:00,8.867
4146,2022-06-25 18:00:00,8.9
4147,2022-06-25 19:00:00,8.733
4148,2022-06-25 20:00:00,8.6
4149,2022-06-25 21:00:00,8.767
4150,2022-06-25 22:00:00,8.3
4151,2022-06-25 23:00:00,8.667
4152,2022-06-26 00:00:00,9.067
4153,2022-06-26 01:00:00,9.2
4154,2022-06-26 02:00:00,9.367
4155,2022-06-26 03:00:00,9.133
4156,2022-06-26 04:00:00,9.333
4157,2022-06-26 05:00:00,9.2
4158,2022-06-26 06:00:00,9.033
4159,2022-06-26 07:00:00,8.733
4160,2022-06-26 08:00:00,8.7
4161,2022-06-26 09:00:00,8.433
4162,2022-06-26 10:00:00,8.233
4163,2022-06-26 11:00:00,8.0
4164,2022-06-26 12:00:00,8.133
4165,2022-06-26 13:00:00,8.0
4166,2022-06-26 14:00:00,8.233
4167,2022-06-26 15:00:00,8.567
4168,2022-06-26 16:00:00,8.7
4169,2022-06-26 17:00:00,8.7
4170,2022-06-26 18:00:00,8.633
4171,2022-06-26 19:00:00,8.8
4172,2022-06-26 20:00:00,8.733
4173,2022-06-26 21:00:00,8.8
4174,2022-06-26 22:00:00,8.433
4175,2022-06-26 23:00:00,8.2
4176,2022-06-27 00:00:00,8.533
4177,2022-06-27 01:00:00,8.667
4178,2022-06-27 02:00:00,8.667
4179,2022-06-27 03:00:00,9.05
4180,2022-06-27 04:00:00,9.1
4181,2022-06-27 05:00:00,8.767
4182,2022-06-27 06:00:00,8.167
4183,2022-06-27 07:00:00,8.2
4184,2022-06-27 08:00:00,8.167
4185,2022-06-27 09:00:00,8.1
4186,2022-06-27 10:00:00,7.967
4187,2022-06-27 11:00:00,7.633
4188,2022-06-27 12:00:00,7.6
4189,2022-06-27 13:00:00,7.7
4190,2022-06-27 14:00:00,7.733
4191,2022-06-27 15:00:00,7.95
4192,2022-06-27 16:00:00,8.033
4193,2022-06-27 17:00:00,7.967
4194,2022-06-27 18:00:00,7.967
4195,2022-06-27 19:00:00,8.033
4196,2022-06-27 20:00:00,8.067
4197,2022-06-27 21:00:00,8.2
4198,2022-06-27 22:00:00,8.233
4199,2022-06-27 23:00:00,8.367
4200,2022-06-28 00:00:00,8.8
4201,2022-06-28 01:00:00,8.85
4202,2022-06-28 02:00:00,9.367
4203,2022-06-28 03:00:00,9.85
4204,2022-06-28 04:00:00,9.6
4205,2022-06-28 05:00:00,9.9
4206,2022-06-28 06:00:00,9.7
4207,2022-06-28 07:00:00,9.9
4208,2022-06-28 08:00:00,9.3
4209,2022-06-28 09:00:00,8.95
4210,2022-06-28 10:00:00,8.7
4211,2022-06-28 11:00:00,8.5
4212,2022-06-28 12:00:00,8.5
4213,2022-06-28 13:00:00,8.3
4214,2022-06-28 14:00:00,8.267
4215,2022-06-28 15:00:00,17.6
4216,2022-06-28 16:00:00,22.0
4217,2022-06-28 17:00:00,23.667
4218,2022-06-28 18:00:00,24.467
4219,2022-06-28 19:00:00,24.9
4220,2022-06-28 20:00:00,25.1
4221,2022-06-28 21:00:00,25.1
4222,2022-06-28 22:00:00,24.5
4223,2022-06-28 23:00:00,23.567
4224,2022-06-29 00:00:00,23.0
4225,2022-06-29 01:00:00,22.933
4226,2022-06-29 02:00:00,23.133
4227,2022-06-29 03:00:00,23.5
4228,2022-06-29 04:00:00,23.833
4229,2022-06-29 05:00:00,24.367
4230,2022-06-29 06:00:00,24.3
4231,2022-06-29 07:00:00,24.133
4232,2022-06-29 08:00:00,24.0
4233,2022-06-29 09:00:00,23.8
4234,2022-06-29 10:00:00,23.533
4235,2022-06-29 11:00:00,23.333
4236,2022-06-29 12:00:00,23.167
4237,2022-06-29 13:00:00,22.967
4238,2022-06-29 14:00:00,22.9
4239,2022-06-29 15:00:00,23.4
4240,2022-06-29 16:00:00,23.8
4241,2022-06-29 17:00:00,24.3
4242,2022-06-29 18:00:00,24.4
4243,2022-06-29 19:00:00,24.4
4244,2022-06-29 20:00:00,24.5
4245,2022-06-29 21:00:00,24.567
4246,2022-06-29 22:00:00,24.8
4247,2022-06-29 23:00:00,11.1
4248,2022-06-30 00:00:00,10.2
4249,2022-06-30 01:00:00,10.2
4250,2022-06-30 02:00:00,13.85
4251,2022-06-30 03:00:00,21.567
4252,2022-06-30 04:00:00,23.067
4253,2022-06-30 05:00:00,23.833
4254,2022-06-30 06:00:00,24.0
4255,2022-06-30 07:00:00,24.167
4256,2022-06-30 08:00:00,23.767
4257,2022-06-30 09:00:00,23.4
4258,2022-06-30 10:00:00,23.1
4259,2022-06-30 11:00:00,22.75
4260,2022-06-30 12:00:00,22.433
4261,2022-06-30 13:00:00,22.267
4262,2022-06-30 14:00:00,22.2
4263,2022-06-30 15:00:00,22.7
4264,2022-06-30 16:00:00,23.3
4265,2022-06-30 17:00:00,23.7
4266,2022-06-30 18:00:00,24.033
4267,2022-06-30 19:00:00,24.233
4268,2022-06-30 20:00:00,24.333
4269,2022-06-30 21:00:00,24.467
4270,2022-06-30 22:00:00,24.625
4271,2022-06-30 23:00:00,24.667
4272,2022-07-01 00:00:00,24.35
4273,2022-07-01 01:00:00,10.933
4274,2022-07-01 02:00:00,11.233
4275,2022-07-01 03:00:00,12.067
4276,2022-07-01 04:00:00,11.267
4277,2022-07-01 05:00:00,13.3
4278,2022-07-01 06:00:00,11.967
4279,2022-07-01 07:00:00,11.475
4280,2022-07-01 08:00:00,10.833
4281,2022-07-01 09:00:00,15.733
4282,2022-07-01 10:00:00,22.1
4283,2022-07-01 11:00:00,23.767
4284,2022-07-01 12:00:00,24.467
4285,2022-07-01 13:00:00,24.833
4286,2022-07-01 14:00:00,24.967
4287,2022-07-01 15:00:00,25.0
4288,2022-07-01 16:00:00,25.067
4289,2022-07-01 17:00:00,25.067
4290,2022-07-01 18:00:00,25.0
4291,2022-07-01 19:00:00,24.967
4292,2022-07-01 20:00:00,24.9
4293,2022-07-01 21:00:00,24.867
4294,2022-07-01 22:00:00,16.867
4295,2022-07-01 23:00:00,10.15
4296,2022-07-02 00:00:00,10.2
4297,2022-07-02 01:00:00,16.733
4298,2022-07-02 02:00:00,19.633
4299,2022-07-02 03:00:00,20.1
4300,2022-07-02 04:00:00,20.733
4301,2022-07-02 05:00:00,22.1
4302,2022-07-02 06:00:00,23.067
4303,2022-07-02 07:00:00,23.5
4304,2022-07-02 08:00:00,23.567
4305,2022-07-02 09:00:00,23.567
4306,2022-07-02 10:00:00,23.233
4307,2022-07-02 11:00:00,22.933
4308,2022-07-02 12:00:00,22.733
4309,2022-07-02 13:00:00,22.567
4310,2022-07-02 14:00:00,22.3
4311,2022-07-02 15:00:00,22.767
4312,2022-07-02 16:00:00,23.5
4313,2022-07-02 17:00:00,23.967
4314,2022-07-02 18:00:00,24.3
4315,2022-07-02 19:00:00,24.5
4316,2022-07-02 20:00:00,24.667
4317,2022-07-02 21:00:00,24.7
4318,2022-07-02 22:00:00,24.1
4319,2022-07-02 23:00:00,23.333
4320,2022-07-03 00:00:00,23.033
4321,2022-07-03 01:00:00,23.05
4322,2022-07-03 02:00:00,23.167
4323,2022-07-03 03:00:00,23.4
4324,2022-07-03 04:00:00,23.7
4325,2022-07-03 05:00:00,24.067
4326,2022-07-03 06:00:00,24.167
4327,2022-07-03 07:00:00,23.933
4328,2022-07-03 08:00:00,23.7
4329,2022-07-03 09:00:00,23.467
4330,2022-07-03 10:00:00,23.267
4331,2022-07-03 11:00:00,23.067
4332,2022-07-03 12:00:00,22.9
4333,2022-07-03 13:00:00,22.867
4334,2022-07-03 14:00:00,22.867
4335,2022-07-03 15:00:00,23.167
4336,2022-07-03 16:00:00,23.642
4337,2022-07-03 17:00:00,24.1
4338,2022-07-03 18:00:00,24.333
4339,2022-07-03 19:00:00,24.5
4340,2022-07-03 20:00:00,24.6
4341,2022-07-03 21:00:00,24.633
4342,2022-07-03 22:00:00,14.567
4343,2022-07-03 23:00:00,10.1
4344,2022-07-04 00:00:00,10.3
4345,2022-07-04 01:00:00,10.2
4346,2022-07-04 02:00:00,10.167
4347,2022-07-04 03:00:00,10.533
4348,2022-07-04 04:00:00,10.6
4349,2022-07-04 05:00:00,10.4
4350,2022-07-04 06:00:00,10.2
4351,2022-07-04 07:00:00,9.833
4352,2022-07-04 08:00:00,9.767
4353,2022-07-04 09:00:00,9.733
4354,2022-07-04 10:00:00,9.367
4355,2022-07-04 11:00:00,9.433
4356,2022-07-04 12:00:00,9.367
4357,2022-07-04 13:00:00,9.4
4358,2022-07-04 14:00:00,9.367
4359,2022-07-04 15:00:00,14.5
4360,2022-07-04 16:00:00,19.333
4361,2022-07-04 17:00:00,19.8
4362,2022-07-04 18:00:00,19.833
4363,2022-07-04 19:00:00,20.367
4364,2022-07-04 20:00:00,21.533
4365,2022-07-04 21:00:00,22.6
4366,2022-07-04 22:00:00,18.667
4367,2022-07-04 23:00:00,9.533
4368,2022-07-05 00:00:00,9.233
4369,2022-07-05 01:00:00,9.1
4370,2022-07-05 02:00:00,9.467
4371,2022-07-05 03:00:00,19.033
4372,2022-07-05 04:00:00,21.325
4373,2022-07-05 05:00:00,22.4
4374,2022-07-05 06:00:00,22.8
4375,2022-07-05 07:00:00,22.9
4376,2022-07-05 08:00:00,22.867
4377,2022-07-05 09:00:00,22.9
4378,2022-07-05 10:00:00,22.733
4379,2022-07-05 11:00:00,22.467
4380,2022-07-05 12:00:00,22.2
4381,2022-07-05 13:00:00,22.067
4382,2022-07-05 14:00:00,22.0
4383,2022-07-05 15:00:00,22.567
4384,2022-07-05 16:00:00,23.367
4385,2022-07-05 17:00:00,23.867
4386,2022-07-05 18:00:00,24.15
4387,2022-07-05 19:00:00,24.4
4388,2022-07-05 20:00:00,24.567
4389,2022-07-05 21:00:00,24.6
4390,2022-07-05 22:00:00,19.867
4391,2022-07-05 23:00:00,10.267
4392,2022-07-06 00:00:00,10.267
4393,2022-07-06 01:00:00,10.667
4394,2022-07-06 02:00:00,11.367
4395,2022-07-06 03:00:00,19.55
4396,2022-07-06 04:00:00,20.933
4397,2022-07-06 05:00:00,21.2
4398,2022-07-06 06:00:00,22.0
4399,2022-07-06 07:00:00,22.8
4400,2022-07-06 08:00:00,23.05
4401,2022-07-06 09:00:00,23.08
4402,2022-07-06 10:00:00,22.55
4403,2022-07-06 11:00:00,22.1
4404,2022-07-06 12:00:00,21.783
